movie_id,director_id,name
184098,20400,Tim Story
2069,21217,Jonathan Lynn
1788,18378,Herbert Ross
11635,57130,Todd Phillips
177,280,Terry Gilliam
3600,33279,Danny Cannon
2621,5149,Bonnie Hunt
10358,19303,Kevin Smith
10480,58689,Neil LaBute
10313,31511,Grant Heslov
18828,21792,George Gallo
3558,366,James Mangold
13476,36797,Robert Luketic
10208,49903,Tim Hill
24961,39996,Sidney Lumet
20697,53177,Brian Robbins
20761,4037,Ron Shelton
70868,32983,Douglas McGrath
43593,59291,Alexandre Aja
6478,1979,Kevin Spacey
40688,72258,Steve Boyum
26672,116100,Richard Williams
45881,130482,Mary McGuckian
41283,66121,"George Tillman, Jr."
4935,608,Hayao Miyazaki
19908,91268,Ruben Fleischer
10663,57370,Frank Coraci
1891,10930,Irvin Kershner
9737,865,Michael Bay
37137,12987,David Zucker
9532,57134,James Wong
10316,1461,George Clooney
2787,28239,David Twohy
12658,3417,Tony Goldwyn
152601,5953,Spike Jonze
10866,21053,John Dahl
227707,558177,Jonathan Newman
21349,39819,Wayne Wang
19150,84165,Michael Dinner
70435,1884,Steven Soderbergh
580,15663,Joseph Sargent
9819,59635,Jerry Zaks
13579,29783,Fred Durst
20024,17016,Neil Jordan
2453,18254,Simon Wincer
6973,455,Paul Haggis
11156,48583,Anne Fontaine
354110,25873,Jon Cassar
22215,3224,Stephen Frears
11632,6495,Mira Nair
30596,70703,Teddy Chan
3021,29605,Mikael Håfström
957,14639,Mel Brooks
256917,934,Russell Crowe
251,3415,Jerry Zucker
544,7395,Bobby Farrelly
11395,58072,John Pasquin
14635,54040,John Lee Hancock
13680,58375,Andy Fickman
688,190,Clint Eastwood
11090,65734,Luke Greenfield
783,4786,Richard Attenborough
228194,5306,Lasse Hallström
1642,11472,Irwin Winkler
10950,16853,Jessie Nelson
235260,235820,Christopher Spencer
277,3950,Len Wiseman
8999,29605,Mikael Håfström
11323,1884,Steven Soderbergh
10445,4786,Richard Attenborough
11453,69498,Mike Bigelow
146239,1375201,Ken Scott
205588,113600,Susanna White
10878,17494,Dennis Dugan
82650,33183,David Bowers
10279,5281,Spike Lee
2294,19303,Kevin Smith
2176,12632,Daniel Sackheim
270487,1223,Joel Coen
19366,13614,Deborah Kaplan
204082,5501,Gary Fleder
24100,15868,Uli Edel
1599,17883,David O. Russell
5550,44056,Fred Dekker
30379,84981,Brian Trenchard-Smith
42586,1927,Blake Edwards
17709,28904,Hugh Wilson
287948,928490,Camille Delamarre
7548,52894,Laurence Dunmore
9075,10491,Paul Verhoeven
11661,70221,Christian Carion
109513,51298,Dax Shepard
12085,17397,Callie Khouri
204922,17608,Rowan Joffe
38985,15175,William Friedkin
44113,96166,John Curran
21494,64575,Laurent Tirard
164457,65167,Scott Cooper
4566,19242,Tony Gilroy
17795,13426,Peter Segal
1073,11676,Mark Pellington
153158,84714,Juan José Campanella
81836,1243,Woody Allen
10724,190,Clint Eastwood
9473,34517,Trey Parker
2196,7908,Frank Oz
1499,76418,Stuart Gillard
20857,53177,Brian Robbins
82693,17883,David O. Russell
1646,2163,Richard LaGravenese
44944,80602,Tyler Perry
4108,18865,Louis Leterrier
8456,55075,Jeff Wadlow
7341,102634,Katt Shea
19255,39,Sam Mendes
10187,64139,Joshua Michael Stern
31005,11887,Brad Silberling
49517,74396,Tomas Alfredson
44857,72624,John Duigan
50780,1038,Jodie Foster
16363,4967,Colin Higgins
1946,224,David Cronenberg
85,488,Steven Spielberg
772,10965,Chris Columbus
840,488,Steven Spielberg
9682,58514,Jim Sonzero
96,893,Tony Scott
10678,20739,Adam Shankman
274,16294,Jonathan Demme
8872,58448,Penelope Spheeris
16290,56578,Jeff Tremaine
579,16187,Jeannot Szwarc
14405,1215,Raja Gosnell
138843,2127,James Wan
11637,13581,Brian Levant
226486,170820,Ben Falcone
1584,564,Richard Linklater
9312,4014,Paul W.S. Anderson
12153,35689,Keenen Ivory Wayans
65057,13235,Alexander Payne
8326,12989,Andrew Davis
35690,114597,Julie Anne Robinson
76203,72757,Steve McQueen
13497,80215,Charles Stone III
35688,80602,Tyler Perry
162,510,Tim Burton
296096,1096867,Thea Sharrock
103370,80602,Tyler Perry
1051,15175,William Friedkin
376659,52114,Jon Lucas
10073,35694,Jason Friedberg
16690,1027737,Robin Budd
273895,929825,Ava DuVernay
14873,142007,Steve Trenbirth
8968,56435,Stephen T. Kay
9963,61087,Mennan Yapo
15655,93301,Jun Falkenstein
21208,59521,Jaume Collet-Serra
272878,52358,Boaz Yakin
9760,35694,Jason Friedberg
314365,17867,Tom McCarthy
13279,58689,Neil LaBute
1975,20310,Takashi Shimizu
33644,70777,Kevin Rodney Sullivan
1649,18357,Peter Hewitt
9895,8246,Barry Levinson
9570,47893,Gary Nelson
27579,45052,Anton Corbijn
16052,16395,Gregory Nava
40264,35694,Jason Friedberg
1164,223,Alejandro González Iñárritu
239678,17825,Shawn Levy
14359,26095,John Patrick Shanley
3989,34517,Trey Parker
76617,97026,John Luessenhop
1710,15148,Jon Amiel
4258,72024,Malcolm D. Lee
20391,86051,Joshua Logan
10139,5216,Gus Van Sant
335778,8300,Kevin Reynolds
9645,57521,Steve Beck
55465,222470,Todd Strauss-Schulson
617,9200,John McNaughton
19904,45627,Nelson McCormick
48289,18844,John Madden
243,3224,Stephen Frears
6933,51445,Eric Valette
17182,19304,John Schlesinger
8848,21370,Roger Donaldson
38,201,Michel Gondry
38303,58375,Andy Fickman
1266,19769,David Ayer
107985,11090,Edgar Wright
14043,41549,Andrew Fleming
19901,56501,Michael Spierig
34016,111686,Jim Field Smith
59860,56789,Thomas Bezucha
10069,62768,William Brent Bell
9588,18254,Simon Wincer
12819,61970,Ben Gluck
9954,16938,Renny Harlin
10115,53014,Jessica Bendinger
25132,2294,Robert Rodriguez
577,5216,Gus Van Sant
328387,142272,Henry Joost
12690,228,Ed Harris
9945,11770,John Carpenter
539,2636,Alfred Hitchcock
13596,26502,Howard Deutch
226857,129718,Shana Feste
13159,1201,Garry Marshall
47941,54590,Steve Rash
526,7187,Richard Donner
22796,16837,Mark Steven Johnson
2355,24173,Mike Binder
5915,2228,Sean Penn
9842,57130,Todd Phillips
61012,69593,Michael J. Bassett
755,2294,Robert Rodriguez
13682,73161,Frank Nissen
9089,1038,Jodie Foster
9470,57607,Stephen Chow
18357,64149,Peter Hastings
7979,12995,Marc Forster
470,223,Alejandro González Iñárritu
15644,1216735,Paul Abascal
9582,58059,Chris Koch
10642,57434,Amy Heckerling
22074,17087,Michael Moore
2428,18738,George Stevens
290751,21807,Billy Ray
13805,35694,Jason Friedberg
4597,41671,Nimród Antal
9414,15148,Jon Amiel
63492,57199,Mark Mylod
81796,936154,Stephen St. Leger
10710,8246,Barry Levinson
15092,20192,Brian Taylor
11382,1243,Woody Allen
15005,87178,Michael O. Sajbel
8198,13015,Phillip Noyce
6963,1704,Gore Verbinski
15070,1723,Walter Hill
12797,508,David Koepp
17134,16938,Renny Harlin
41402,32278,Matt Reeves
18885,36147,Charles T. Kanganis
4953,201,Michel Gondry
10773,3224,Stephen Frears
146198,53333,John Hillcoat
2639,1243,Woody Allen
10563,66039,Damon Santostefano
295964,47333,John Wells
5971,17016,Neil Jordan
9716,1243,Woody Allen
11835,2127,James Wan
26171,64045,Kirk Jones
31117,12698,Bob Clark
9074,56911,Les Mayfield
14396,56911,Les Mayfield
15673,15045,Michael Lembeck
42618,66777,Bob Fosse
171274,4762,Paul Thomas Anderson
24432,53332,Frank Passingham
109417,1046142,Benson Lee
13948,12987,David Zucker
106747,2294,Robert Rodriguez
10929,58403,Glen Morgan
14220,66563,Fred Wolf
46435,65452,Mike Leigh
256962,72960,Alejandro Monteverde
48231,224,David Cronenberg
3509,564,Richard Linklater
82684,323,Curtis Hanson
12142,23799,Uwe Boll
23367,18342,Todd Graff
10740,66728,Jonathan Glazer
241239,556172,J.C. Chandor
14582,84021,Paul Gross
14914,15219,Marc Abraham
3902,16863,Todd Haynes
77948,74924,Mabrouk El Mechri
21755,67367,Rian Johnson
4960,202,Charlie Kaufman
128,608,Hayao Miyazaki
14652,25950,Jean-Paul Rappeneau
40932,47503,Nancy Walker
16608,53333,John Hillcoat
334531,44848,Angelo Pizzo
32316,24318,Richard Benjamin
7299,13927,Kurt Wimmer
13405,1724,Roger Spottiswoode
19457,20561,James Gray
112937,116370,Matthew Diamond
314385,11701,Angelina Jolie
8953,185,Katsuhiro Ōtomo
29078,44847,David Anspaugh
46503,23287,Andrew Jarecki
10448,8300,Kevin Reynolds
13688,57607,Stephen Chow
10353,64909,Jean-Marie Poiré
43935,19499,Kevin Munroe
11458,69696,Daniel Algrant
44638,16391,Julie Taymor
241257,19840,Alejandro Amenábar
14538,57832,Daniel Lee
13250,77964,Mike Barker
133931,1098107,Wayne Thornley
280871,1339129,Gnana Rajasekaran
239897,1275019,Tom Walsh
184341,57454,Jonathan Jakubowicz
334074,11266,James McTeigue
199373,1179590,Scott Walker
14202,96166,John Curran
6968,15868,Uli Edel
581,1269,Kevin Costner
52449,51851,Jake Kasdan
12150,23213,Harold Becker
11247,68770,Mark Rosman
4232,5140,Wes Craven
9378,57521,Steve Beck
694,240,Stanley Kubrick
105,24,Robert Zemeckis
11377,57898,William Malone
26367,80602,Tyler Perry
385383,1585252,Rob Hawk
41210,60922,Josh Gordon
12090,17825,Shawn Levy
62630,7256,Lee Tamahori
16110,113733,Britt Allcroft
29427,52609,Breck Eisner
129,608,Hayao Miyazaki
244114,70110,Alan Yuen
2669,21370,Roger Donaldson
203833,126945,Brian Percival
13523,74619,Sean Anders
25195,26481,Anand Tucker
17277,40199,Anthony Mann
50725,71280,Michael Dowse
82631,84061,Daniel Barnz
73191,716,Emile Ardolino
22479,9789,Robert Altman
340611,1617,James Schamus
10065,62721,Andrew Douglas
2757,5953,Spike Jonze
11683,14999,George A. Romero
244339,21905,Danny Pang
1878,280,Terry Gilliam
23082,17835,Ricky Gervais
195589,52934,Nicholas Stoller
854,26713,Chuck Russell
2280,14911,Penny Marshall
496,6767,Larry Charles
8835,36797,Robert Luketic
157,1749,Leonard Nimoy
8643,55499,Scott Derrickson
10402,64151,Mike Mitchell
218043,15358,Vic Armstrong
9043,56789,Thomas Bezucha
21301,70777,Kevin Rodney Sullivan
10147,17447,Terry Zwigoff
816,6737,Jay Roach
302688,64045,Kirk Jones
60307,33183,David Bowers
106,1090,John McTiernan
279,3974,Miloš Forman
8617,45627,Nelson McCormick
10625,54050,Mark Waters
10934,36805,Audrey Wells
5279,9789,Robert Altman
10013,1776,Francis Ford Coppola
194662,223,Alejandro González Iñárritu
160588,1243,Woody Allen
9829,25598,Paul Greengrass
10028,62116,Bille Woodruff
10535,65548,Rick Friedberg
790,11770,John Carpenter
43959,129952,Sean McNamara
10364,5342,Mike Nichols
16991,54710,Jody Hill
9610,2087,Richard Fleischer
1578,1032,Martin Scorsese
25643,62541,Brandon Camp
11904,8246,Barry Levinson
28665,101518,Kevin Tancharoen
44115,2034,Danny Boyle
10569,1243,Woody Allen
10560,55476,Nicholas Hytner
333348,16853,Jessie Nelson
20483,86203,Bart Freundlich
11457,11472,Irwin Winkler
321697,2034,Danny Boyle
19840,10965,Chris Columbus
22327,61069,Miguel Arteta
38665,12846,William A. Fraker
2575,19665,John Boorman
11644,1150,Brian De Palma
146227,61921,Courtney Solomon
68924,1614,Ang Lee
253235,3026,Rob Reiner
22102,67897,Jeff Kanew
18701,225898,István Szabó
10068,7270,Adrian Lyne
848,12677,Matthew Robbins
36811,52405,Michael Hoffman
522,510,Tim Burton
130150,52443,Jason Reitman
12246,130938,Sergei Bodrov
13809,956,Guy Ritchie
27380,67767,Hal Needham
10549,11181,Kenneth Branagh
33870,5696,Bruce Beresford
245703,71872,Jeff Nichols
10739,1243,Woody Allen
127560,97942,Jonathan Teplitzky
37903,6011,Michael Haneke
396152,12714,Zack Ward
10017,56173,Mike Marvin
11468,40256,D.J. Caruso
193613,41671,Nimród Antal
17436,57030,Gregor Jordan
43434,21678,Olivier Assayas
31166,107730,Tran Anh Hung
69848,57154,Lance Hool
8408,14999,George A. Romero
332411,26713,Chuck Russell
9389,57557,Christian Volckman
9626,2087,Richard Fleischer
75638,95320,Rodrigo Cortés
8363,54733,Greg Mottola
15670,80602,Tyler Perry
290555,10995,David Hayter
8328,54507,Jon M. Chu
10982,61373,Cory Edwards
205,2589,Terry George
1620,18184,Xavier Gens
175541,51864,Kasi Lemmons
241254,1024823,Brian A Miller
31932,2876,Matt Dillon
1933,19840,Alejandro Amenábar
679,2710,James Cameron
11113,14674,George Cukor
3597,33254,Jim Gillespie
193893,65734,Luke Greenfield
9675,13235,Alexander Payne
9988,52049,Jay Chandrasekhar
948,11770,John Carpenter
21765,89113,John Robert Hoffman
146304,72024,Malcolm D. Lee
7516,40223,Joe Carnahan
41439,2150,Kevin Greutert
2752,7145,Michael Lehmann
9429,58316,John Fortenberry
38117,84061,Daniel Barnz
9792,59291,Alexandre Aja
13778,54967,Sam Weisman
228203,15287,Niki Caro
41382,130687,Erik White
13960,75687,Christian Robinson
114150,168667,Jason Moore
26602,53178,Mike Tollin
10223,7623,Sam Raimi
16028,57895,Robert Harmon
15639,130822,Trent Cooper
16112,150641,Gary Halvorson
26390,20907,Antoine Fuqua
27759,2765,Nicholas Ray
109428,932248,Fede Alvarez
23049,18281,Donald Petrie
9310,3289,Paul Weitz
11411,64508,Sidney J. Furie
16988,190339,Ian Iqbal Rashid
7304,19000,Wayne Kramer
24747,63943,Rowdy Herrington
58048,134639,Jim Goddard
1491,17329,Neil Burger
2989,29342,Noel Marshall
10629,5572,Joel Schumacher
255343,40541,Andrea Di Stefano
4723,1577,Richard Kelly
10800,66856,Guillaume Ivernel
25763,30422,Jack Smight
79694,587800,Todd Lincoln 
4032,34611,Howard Zieff
18615,67795,Steven Shainberg
10673,1152,Oliver Stone
4584,1614,Ang Lee
2977,29226,Julian Jarrold
10760,54597,Joe Nussbaum
11093,78118,Vadim Perelman
207,2690,Peter Weir
8467,7395,Bobby Farrelly
639,3026,Rob Reiner
24226,39996,Sidney Lumet
9285,57130,Todd Phillips
14709,53177,Brian Robbins
74643,67717,Michel Hazanavicius
13788,3893,David S. Goyer
83666,5655,Wes Anderson
10781,66739,Jonathan Liebesman
318850,110618,Cyrus Nowrasteh
13908,20824,Perry Andelin Blake
1417,10828,Guillermo del Toro
39180,61175,John Whitesell
16161,6482,John Singleton
49950,143079,Christian E. Christiansen
10956,66960,Dennie Gordon
9594,16590,Sheldon Lettich
4638,11090,Edgar Wright
13972,76230,Diane English
5038,1243,Woody Allen
13491,75043,Peter Flinth
10571,64815,Robert Iscove
10994,67781,Peter Kosminsky
19994,54025,Karyn Kusama
25166,17278,Nick Gomez
30890,1243,Woody Allen
23169,16834,Allen Coulter
17403,51600,Clare Kilner
12120,24318,Richard Benjamin
9800,16294,Jonathan Demme
1090,15361,Josef Rusnak
18475,302339,Lance Rivera
40160,7501,Ronald Neame
18074,173607,Bruce Paltrow
9689,1243,Woody Allen
9781,50583,Adam Rifkin
8009,52968,Russell Mulcahy
3877,1011,Susanne Bier
8854,19142,Kenneth Johnson
152599,20561,James Gray
18840,54441,James Ivory
68727,2034,Danny Boyle
12657,73832,Jessy Terrero
8265,37627,Dany Boon
12410,72133,Vicente Amorim
34647,14597,Gaspar Noé
73935,57434,Amy Heckerling
28178,5306,Lasse Hallström
185567,69987,Jérôme Salle
264656,2176,Tommy Lee Jones
35696,114646,Jesse Vaughan
16351,56205,Atom Egoyan
38717,140151,William Bindley
18777,58667,Wayne Beach
2110,21647,Gérard Krawczyk
9035,15218,James Gunn
90,769,Martin Brest
771,10965,Chris Columbus
12154,1749,Leonard Nimoy
9576,2226,Sydney Pollack
744,893,Tony Scott
146,1614,Ang Lee
14,39,Sam Mendes
45269,70500,Tom Hooper
9493,8858,Ivan Reitman
22556,145304,Udayan Prasad
873,488,Steven Spielberg
33196,87537,Yoon Je-kyoon
205596,77965,Morten Tyldum
10765,34611,Howard Zieff
16769,10781,Michael Apted
33217,109857,Thor Freudenthal
132232,1113116,Andy Muschietti
11153,1524,Harold Ramis
208134,56578,Jeff Tremaine
1165,3224,Stephen Frears
4011,510,Tim Burton
17202,80602,Tyler Perry
9587,58094,Gillian Armstrong
65086,63306,James Watkins
10053,12786,Simon West
11870,17825,Shawn Levy
11778,12114,Michael Cimino
586,8246,Barry Levinson
18736,19228,Jim Fall
134411,76422,Ric Roman Waugh
287903,11012,Michael Dougherty
9276,2294,Robert Rodriguez
15765,18069,Brian Gibson
2142,366,James Mangold
11397,57604,Joel Gallen
77016,19769,David Ayer
11478,18878,Rob Cohen
266856,76998,James Marsh
13411,61175,John Whitesell
10564,34481,Matt Williams
947,12238,David Lean
24150,16848,Rob Zombie
228970,69371,Jean-Marc Vallée
18405,94108,Dennis Iliadis
6961,51600,Clare Kilner
11442,33341,Rick Rosenthal
2493,3026,Rob Reiner
14047,5292,Denzel Washington
64690,21183,Nicolas Winding Refn
11132,58628,Sara Sugarman
17127,55476,Nicholas Hytner
1562,17597,Juan Carlos Fresnadillo
232679,52038,Thomas Carter
17880,39819,Wayne Wang
14736,71947,Gina Prince-Bythewood
9434,58294,George Armitage
23706,78562,Phil Traill
11531,69237,Joe Berlinger
9100,41549,Andrew Fleming
116,1243,Woody Allen
38843,1223175,Elizabeth Allen Rosenbaum
1245,54441,James Ivory
4995,4762,Paul Thomas Anderson
10413,57895,Robert Harmon
14012,50460,Michael Mayer
9793,58260,Martin Weisz
12212,9039,John Ottman
13768,46297,Jay Russell
8975,56453,John Bonito
342521,136153,Peter Atencio
45272,129718,Shana Feste
9424,33316,David Nutter
97367,139098,Derek Cianfrance
254904,21370,Roger Donaldson
18681,27889,Stephan Elliott
12162,14392,Kathryn Bigelow
11495,67753,Mark L. Lester
64689,37618,Andrew Dominik
157849,45052,Anton Corbijn
13166,36423,Tom Green
15511,78298,Mike Nawrocki
37003,11676,Mark Pellington
12211,71901,Douglas Aarniokoski
13816,75646,Bryan Barber
51828,1176,Lone Scherfig
22798,69597,Drew Barrymore
7501,16304,Brian Koppelman
10743,15890,James Foley
37718,13,Albert Brooks
15237,11472,Irwin Winkler
9686,1776,Francis Ford Coppola
17644,104507,Steve Gomer
97430,150,RZA
12257,15002,Dean Parisot
13539,1219210,Mark Piznarski
68,280,Terry Gilliam
14024,129952,Sean McNamara
115,1223,Joel Coen
7874,53267,Craig Brewer
4911,4037,Ron Shelton
1988,172,Michael Winterbottom
16222,161858,David Raynr
9557,57962,Mort Nathan
9026,56710,Oliver Parker
57943,29648,Dan Curtis
18276,151232,Wil Shriner
8321,54472,Martin McDonagh
72359,84124,Tina Gordon Chism
10186,57630,Peter Cattaneo
25704,12058,Vicky Jenson
133694,5216,Gus Van Sant
19265,1243,Woody Allen
36047,56263,Mary Lambert
8053,2176,Tommy Lee Jones
2290,18204,Peter Kassovitz
5236,1108,Shane Black
6552,50719,Rodman Flender
1018,5602,David Lynch
10075,62872,Katja von Garnier
38031,1243,Woody Allen
42188,57446,Mark Romanek
112430,30149,Mikael Salomon
6687,37948,Brad Anderson
13853,1044,Michael Chapman
31306,3131,Antonio Banderas
8461,6011,Michael Haneke
331592,1498767,Khalil Sullins
47692,56205,Atom Egoyan
19,68,Fritz Lang
10045,35453,Pierre Morel
400,5501,Gary Fleder
253450,64992,Hou Hsiao-hsien
9104,57030,Gregor Jordan
11190,68519,Andrey Zvyagintsev
16353,57207,Tony Jaa
23759,57581,Neil Marshall
24206,52968,Russell Mulcahy
10185,45996,Ryûhei Kitamura
75033,16730,Darrell James Roodt
74536,53935,Dito Montiel
31668,15115,Stefan Ruzowitzky
13501,122582,Jake Paltrow
15208,78001,Juraj Jakubisko
172391,1199049,Anthony Silverston
262543,119953,Gabe Ibáñez
9288,21394,Gerry Lively
370980,59911,Daniele Luchetti
20083,240150,Derek Yee Tung-Sing
40880,22669,Julien Temple
137,1524,Harold Ramis
264999,119665,Gregory Jacobs
454,6201,Baz Luhrmann
53457,144519,Gilles Paquet-Brenner
288980,1219769,Peter Cousens
33,190,Clint Eastwood
1951,42,Lars von Trier
12405,2034,Danny Boyle
10998,7270,Adrian Lyne
114,1201,Garry Marshall
9396,57594,John Cornell
319910,99710,Vidhu Vinod Chopra
2604,1152,Oliver Stone
864,12962,Jon Turteltaub
14435,27226,Patrick Lussier
1931,31119,Sylvain White
691,10076,Lewis Gilbert
9877,59958,Jamie Blanks
62008,80602,Tyler Perry
12227,8876,Randal Kleiser
13824,73499,Bruce McCulloch
71688,71068,Phyllida Lloyd
15173,78297,Phil Vischer
8291,6482,John Singleton
13950,34453,Kevin Bray
12158,5140,Wes Craven
11586,19665,John Boorman
10008,61921,Courtney Solomon
2830,12987,David Zucker
12403,28239,David Twohy
34563,51866,Rick Famuyiwa
14557,111247,Alan Cohn
10368,24657,Franco Zeffirelli
10280,64796,Tom Holland
12637,1032,Martin Scorsese
34152,5281,Spike Lee
14434,2632,Chris Rock
11470,69579,James Isaac
10741,2880,Emilio Estevez
24940,54050,Mark Waters
82679,168798,Josh Schwartz
2013,7482,Julian Schnabel
1440,5010,Todd Field
18041,19012,Davis Guggenheim
28029,3417,Tony Goldwyn
1123,13015,Phillip Noyce
14033,56913,Stephen Carpenter
87729,54441,James Ivory
16899,27889,Stephan Elliott
41317,66222,James Fargo
245700,65452,Mike Leigh
37842,11983,Alain Resnais
9045,27436,Costa-Gavras
44092,11401,John Woo
16005,17329,Neil Burger
44754,30711,Kenneth Lonergan
23988,73833,Bo Zenga
43949,3026,Rob Reiner
142,1614,Ang Lee
9603,57434,Amy Heckerling
10712,16863,Todd Haynes
243938,3227,Steve Pink
10876,648,Philip Kaufman
86838,54472,Martin McDonagh
25208,51864,Kasi Lemmons
613,7832,Oliver Hirschbiegel
1913,19840,Alejandro Amenábar
97370,66728,Jonathan Glazer
801,8246,Barry Levinson
70829,64331,Shim Hyung-Rae
54518,54507,Jon M. Chu
44214,6431,Darren Aronofsky
240,1776,Francis Ford Coppola
9816,52038,Thomas Carter
10131,16938,Renny Harlin
339984,437833,Patricia Riggen
8859,56591,Danny Leiner
11967,56828,Christopher Cain
239563,1141683,Theodore Melfi
222899,3227,Steve Pink
4951,40243,Gil Junger
10985,7397,Ed Decter
9644,56953,Gene Quintano
332567,59521,Jaume Collet-Serra
1954,20218,Eric Bress
15489,58059,Chris Koch
15250,76705,Preston A. Whitmore II
22345,12698,Bob Clark
9448,58036,Kirk Wong
38223,18320,Bronwen Hughes
11186,65678,John Lafia
136835,134156,Sam Miller
5876,4027,Frank Darabont
264660,2036,Alex Garland
492,5953,Spike Jonze
25462,66116,Mark Brown
238603,1101410,Dave Green
10691,57082,John Stockwell
1251,190,Clint Eastwood
5172,41887,Michael Polish
58680,56714,Daisy von Scherler Mayer
264644,83281,Lenny Abrahamson
14577,72450,Bob Saget
11592,10367,John Waters
16406,41549,Andrew Fleming
19052,34692,Craig Bolotin
3682,33541,Mark Christopher
9683,58518,Blair Hayes
2084,21339,Jez Butterworth
107811,52114,Jon Lucas
2266,90,Isabel Coixet
13074,21526,Rod Lurie
144340,3289,Paul Weitz
48217,37626,Patrice Leconte
28211,56205,Atom Egoyan
47502,47773,Paul Mazursky
9950,39996,Sidney Lumet
84892,19311,Stephen Chbosky
24227,82033,Jon Hess
9672,32983,Douglas McGrath
44853,172,Michael Winterbottom
157544,20193,Mark Neveldine
59678,155531,Joe Cornish
79777,11701,Angelina Jolie
158011,37948,Brad Anderson
407887,78866,John H. Lee
17043,944713,John Stainton
8952,56411,Glenn Ficarra
62204,2352,Jean-Jacques Annaud
13435,5292,Denzel Washington
17187,52405,Michael Hoffman
319,893,Tony Scott
59457,227936,Benedek Fliegauf
9504,15890,James Foley
37414,172,Michael Winterbottom
6217,1035,Paul Schrader
26688,130837,Stewart Hendler
43867,31497,John Cromwell
6615,50767,Craig Gillespie
14574,55299,Mark Herman
16,42,Lars von Trier
39780,58094,Gillian Armstrong
21612,39104,Abel Ferrara
36691,16304,Brian Koppelman
23631,2294,Robert Rodriguez
45324,37852,George Hickenlooper
12144,40345,Don Bluth
11658,64883,Kang Je-gyu
56601,56506,William Dear
9552,15175,William Friedkin
578,488,Steven Spielberg
2105,3288,Chris Weitz
126319,126597,Stéphane Aubier
10136,12964,Michael Ritchie
67660,20400,Tim Story
10611,20400,Tim Story
154,1788,Nicholas Meyer
3049,4499,Tom Shadyac
860,12840,John Badham
9281,2690,Peter Weir
75674,90429,Mike McCoy
9762,29214,Anne Fletcher
3179,17403,Mike Judge
184,138,Quentin Tarantino
13335,68843,Jon Hurwitz
76726,934803,Josh Trank
10269,10400,Barbra Streisand
36819,280,Terry Gilliam
17130,57691,Tamra Davis
57214,1299380,Nima Nourizadeh
11202,13265,Franklin J. Schaffner
9357,57446,Mark Romanek
13812,77147,John Erick Dowdle
9030,56735,David Moreau
19084,234818,Christopher Erskin
8386,54584,Jesse Dylan
10437,65298,Brian Henson
1360,16391,Julie Taymor
101267,1027017,Dan Cutforth
222935,1053420,Josh Boone
10220,21053,John Dahl
284296,2632,Chris Rock
31915,13776,John Frankenheimer
11601,508,David Koepp
205220,3224,Stephen Frears
11354,24173,Mike Binder
16241,13265,Franklin J. Schaffner
14191,1223175,Elizabeth Allen Rosenbaum
286565,836732,Jake Schreier
26710,232937,Cheryl Dunye
129670,13235,Alexander Payne
9059,15521,Ernest R. Dickerson
34549,49903,Tim Hill
57157,52443,Jason Reitman
1948,20192,Brian Taylor
28353,229097,Lionel C. Martin
46889,2163,Richard LaGravenese
38093,64140,Sanaa Hamri
14976,16294,Jonathan Demme
11027,19450,Bob Rafelson
3635,16785,Peter Webber
387,5231,Wolfgang Petersen
6020,486,Wallace Wolodarsky
122906,7018,Richard Curtis
9550,607,Zhang Yimou
60599,81856,Nicholas Jarecki
227719,1099862,Dean Israelite
14299,81727,Darnell Martin
19419,7130,Scott Alexander
12088,27991,Stuart Gordon
14799,13524,Christopher Guest
9466,1243,Woody Allen
7510,52779,Ryan Murphy
31246,64815,Robert Iscove
61752,5281,Spike Lee
10944,10757,Jane Campion
10362,20561,James Gray
14778,64061,Fred Schepisi
1255,21684,Bong Joon-ho
45226,1724,Roger Spottiswoode
10212,42617,Antonia Bird
8669,10395,Jon Poll
179144,56194,Paolo Sorrentino
16857,42518,Peter Care
86825,10099,Park Chan-wook
844,12453,Wong Kar-wai
8060,53708,Ira Sachs
15907,68212,Carroll Ballard
38448,17016,Neil Jordan
327,3317,Takeshi Kitano
9260,19271,Anthony Russo
61337,39996,Sidney Lumet
13079,78118,Vadim Perelman
89325,8844,Lawrence Kasdan
4170,5192,Marco Kreuzpaintner
41508,47275,Lajos Koltai
12479,72427,Alan Rudolph
44555,607,Zhang Yimou
10133,5877,Vincenzo Natali
21345,92015,Lu Chuan
173931,1438306,Lijun Sun
61984,43652,Takashi Yamazaki
50601,16938,Renny Harlin
26466,41041,Christopher Smith
345003,1128550,Timothy Hines
236751,2460,Randall Wallace
107,956,Guy Ritchie
357837,29700,David Winters
8913,56263,Mary Lambert
13889,5026,Akira Kurosawa
18530,83224,Jamie Thraves
358451,103602,Mabel Cheung
927,4600,Joe Dante
11,1,George Lucas
291870,6733,Dan Mazer
907,12238,David Lean
206563,468,Stephen Daldry
11887,65310,Kenny Ortega
45317,17883,David O. Russell
12094,56578,Jeff Tremaine
10377,21217,Jonathan Lynn
249164,1284493,R.J. Cutler
256092,84981,Brian Trenchard-Smith
9942,12920,David S. Ward
10748,21677,Barnaby Thompson
1817,5572,Joel Schumacher
10229,20739,Adam Shankman
687,504,Tim Robbins
796,11873,Roger Kumble
22804,2150,Kevin Greutert
10156,14639,Mel Brooks
12837,71947,Gina Prince-Bythewood
17708,123694,Rob Pritts
13937,1150,Brian De Palma
